,ModelingGroup,TownCode,NeighborhoodCode,PropertyAddress,Longitude,Latitude,DateofMostRecentSale,RepairCondition,Garage2Size
55427,MF,37,61,309  MEMORIAL DR,-87.5328711193375,41.618876512427,09/10/2019,2.0,7.0
55428,SF,37,61,314  152ND PL,-87.5330890918853,41.618480179021,02/20/2019,2.0,7.0
55429,SF,37,61,326  153RD ST,-87.5335871820656,41.6175768029692,01/07/2019,2.0,7.0
55430,SF,37,61,325  152ND PL,-87.5334725288145,41.6179685753463,06/21/2019,2.0,7.0
55431,SF,37,61,321  152ND PL,-87.5333315959368,41.6179686978992,09/25/2019,2.0,7.0
55432,SF,37,61,322  153RD ST,-87.5334532285302,41.6175779296702,02/07/2019,2.0,7.0
55433,SF,37,61,213  153RD PL,-87.5306562899946,41.6161569938679,03/15/2019,2.0,7.0
55434,SF,37,61,505  INGRAHAM AVE,-87.5283776988396,41.6217654833268,05/30/2019,2.0,7.0
55435,SF,37,61,580  INGRAHAM AVE,-87.529062291779,41.6188822773827,06/05/2019,2.0,7.0
55436,SF,37,61,606  INGRAHAM AVE,-87.5290605383629,41.6181949138273,07/18/2019,2.0,7.0
55437,MF,37,61,695  WENTWORTH AVE,-87.5295606244781,41.615645133586,03/25/2019,2.0,7.0
55438,SF,37,61,677  FORSYTHE AVE,-87.5271496979242,41.6161470988703,09/06/2019,2.0,7.0
55439,MF,37,61,505  PULASKI RD,-87.5375275586606,41.6152333989958,07/16/2019,2.0,7.0
55440,MF,37,61,501  PULASKI RD,-87.5373520582277,41.615234538179,03/25/2019,2.0,7.0
55441,SF,37,61,319  PULASKI RD,-87.5332971919801,41.6152498861457,04/29/2019,2.0,7.0
55442,MF,37,61,442  155TH ST,-87.5366833142043,41.6140468901559,03/26/2019,2.0,7.0
55443,SF,37,61,432  155TH ST,-87.5362793948478,41.6140485396309,01/25/2019,2.0,7.0
55444,SF,37,61,314  155TH PL,-87.5330049758635,41.6131936532378,09/16/2019,2.0,7.0
55445,SF,37,61,515  155TH PL,-87.5378552463594,41.612669791689,01/08/2019,2.0,7.0
55446,SF,37,61,420  156TH ST,-87.5356541775676,41.6123052910774,06/20/2019,2.0,7.0
55447,MF,37,61,243  155TH PL,-87.5319506498543,41.612690251072,03/19/2019,2.0,7.0
55448,SF,37,61,321  156TH PL,-87.5334730577671,41.6109277244497,08/12/2019,2.0,7.0
55449,SF,37,61,322  157TH ST,-87.5334262238704,41.6105491284604,08/26/2019,2.0,7.0
55450,SF,37,61,314  157TH ST,-87.5330207754069,41.6105505747792,08/30/2019,2.0,7.0
55451,SF,37,61,532  WEBB ST,-87.5388360820487,41.6096857657556,07/05/2019,2.0,7.0
55452,SF,37,61,508  WEBB ST,-87.5378128658656,41.6096859443475,04/11/2019,2.0,7.0
55453,SF,37,61,500  WEBB ST,-87.5373408861864,41.6096854389272,08/07/2019,2.0,7.0
55454,SF,37,61,414  WEBB ST,-87.5356186733776,41.6096873323548,06/07/2019,2.0,7.0
55455,SF,37,61,236  WEBB ST,-87.5316018507123,41.6096985340361,04/05/2019,2.0,7.0
55456,SF,37,61,222  WEBB ST,-87.5310076090526,41.6096986219395,05/24/2019,2.0,7.0
55457,SF,37,61,848  WENTWORTH AVE,-87.5302099649674,41.6101420623435,04/17/2019,2.0,7.0
55458,SF,37,61,509  WEBB ST,-87.5378081536516,41.6091799970782,05/24/2019,2.0,7.0
55459,SF,37,61,427  WEBB ST,-87.5361964642003,41.609181724357,09/17/2019,2.0,7.0
55460,SF,37,61,418  WARREN ST,-87.5357567408436,41.6088104184789,08/14/2019,2.0,7.0
55461,SF,37,61,412  WARREN ST,-87.5354658453461,41.6088115170506,01/14/2019,2.0,7.0
55462,MF,37,61,42  154TH PL,-87.5271612212077,41.6149102123011,02/08/2019,2.0,7.0
55463,SF,37,61,8  WEBB ST,-87.5259392010315,41.6097123630545,08/13/2019,2.0,7.0
55464,SF,37,61,106  WARREN ST,-87.5277124866101,41.6088337507495,09/16/2019,2.0,7.0
55465,SF,37,61,949  HIRSCH BLVD,-87.5379313571156,41.6069947492869,02/07/2019,2.0,7.0
55466,SF,37,61,1009  HIRSCH BLVD,-87.5379263706189,41.6047858851217,07/22/2019,2.0,7.0
55467,SF,37,61,225  WARREN ST,-87.5311493383958,41.6083257268151,07/09/2019,2.0,7.0
55468,SF,37,61,241  MASON ST,-87.531728263811,41.6074561651745,08/22/2019,2.0,7.0
55469,SF,37,61,233  RUTH ST,-87.5314244674688,41.6065832439593,05/02/2019,2.0,7.0
55470,SF,37,61,240  WALTHAM ST,-87.5317242327437,41.6062060483054,03/18/2019,2.0,7.0
55471,SF,37,61,235  WALTHAM ST,-87.5312735861815,41.605705761254,03/06/2019,2.0,7.0
55472,SF,37,61,1015  FOREST HILLS ST,-87.5336894878598,41.6045571801687,07/05/2019,2.0,7.0
55473,SF,37,61,40  MASON ST,-87.5269484193638,41.607957211911,01/22/2019,2.0,7.0
55474,SF,37,61,34  MASON ST,-87.526803915603,41.6079566341358,04/17/2019,2.0,7.0
55475,SF,37,61,135  MASON ST,-87.5291573212737,41.6074483147097,02/01/2019,2.0,7.0
55476,SF,37,61,10  RUTH ST,-87.5261813575097,41.6070869049873,04/09/2019,2.0,7.0
55477,SF,37,61,115  RUTH ST,-87.5281001150911,41.6065779086431,05/15/2019,2.0,7.0
55478,SF,37,61,136  WALTHAM ST,-87.5291545961707,41.606206252274,05/06/2019,2.0,7.0
55479,SF,37,61,43  WALTHAM ST,-87.5270770259921,41.6057026638798,07/10/2019,2.0,7.0
55480,SF,37,61,135  ELIZABETH ST,-87.5291529293568,41.6048247856646,01/08/2019,2.0,7.0
55481,SF,37,61,43  ELIZABETH ST,-87.5271528599121,41.6048279666551,09/13/2019,2.0,7.0
55482,SF,37,61,37  ELIZABETH ST,-87.5269847018042,41.6048283362709,02/07/2019,2.0,7.0
55483,SF,37,61,122  HIGHLAND ST,-87.5286363957045,41.6044550734675,07/25/2019,2.0,7.0
55484,SF,37,61,12  HIGHLAND ST,-87.5261634966817,41.6044551748141,03/13/2019,2.0,7.0
55485,SF,37,61,43  HIGHLAND ST,-87.5271508784916,41.6039497151285,09/25/2019,2.0,7.0
55486,SF,37,61,1059  WENTWORTH AVE,-87.5294559547844,41.6030193261401,05/06/2019,2.0,7.0
55487,SF,37,61,9  DETROIT ST,-87.5260243881483,41.6029987992973,09/05/2019,2.0,7.0
55488,SF,37,61,21  FORESTDALE PARK,-87.5271340358889,41.6017245506385,08/12/2019,2.0,7.0
55489,SF,37,54,1125  156TH PL,-87.5534184275849,41.6106712452213,04/17/2019,2.0,7.0
55490,SF,37,54,1083  VIRGINIA ST,-87.552058845534,41.6099399396018,07/25/2019,2.0,7.0
55491,SF,37,54,783  CAMPBELL AVE,-87.5498740199642,41.611507213955,04/04/2019,2.0,7.0
55492,SF,37,61,707 S MAY ST,-87.5412033232632,41.6149495635886,05/23/2019,2.0,7.0
55493,SF,37,61,756  NEWELL AVE,-87.5427490937558,41.612823014945,07/01/2019,2.0,7.0
55494,SF,37,61,760  NEWELL AVE,-87.5427487045036,41.6127143293299,08/21/2019,2.0,7.0
55495,SF,37,61,763  BUFFALO AVE,-87.5431179803493,41.6124948196244,08/20/2019,2.0,7.0
55496,SF,37,61,771  NEWELL AVE,-87.5421834630907,41.6122794732946,09/25/2019,2.0,7.0
55497,SF,37,61,755  MAY ST,-87.5411937534789,41.6128263302135,05/15/2019,2.0,7.0
55498,SF,37,61,800  BUFFALO AVE,-87.5435176049455,41.610833711561,02/11/2019,2.0,7.0
55499,SF,37,61,810  GREENBAY AVE,-87.5411146080927,41.6105859934245,07/12/2019,2.0,7.0
55500,SF,37,61,878  BUFFALO AVE,-87.5435166472076,41.6090076392447,05/29/2019,2.0,7.0
55501,MF,37,61,850  BUFFALO AVE,-87.5435180643893,41.6098892095996,09/24/2019,2.0,7.0
55502,SF,37,61,859  MACKINAW AVE,-87.5415932102253,41.6094801526591,05/01/2019,2.0,7.0
55503,SF,37,54,929  GREENBAY AVE,-87.5403811014188,41.6073059599122,02/14/2019,2.0,7.0
55504,SF,37,101,1295  MACKINAW AVE,-87.5415445661765,41.59756609514,06/05/2019,2.0,7.0
55505,SF,37,101,1286  GREENBAY AVE,-87.5410259449683,41.5978154227949,07/09/2019,2.0,7.0
55506,SF,37,101,1259  GREENBAY AVE,-87.5403449744525,41.5986576673505,08/12/2019,2.0,7.0
55507,SF,37,101,1345  GREENBAY AVE,-87.5403290897087,41.5957549849969,02/07/2019,2.0,7.0
55508,SF,37,101,1355  MACKINAW AVE,-87.5415365640293,41.5953006252289,08/21/2019,2.0,7.0
55509,SF,37,101,1361  MACKINAW AVE,-87.541535980362,41.5950404508286,06/12/2019,2.0,7.0
55510,SF,37,101,674  163RD ST,-87.5416610581,41.5940146624797,06/14/2019,2.0,7.0
55511,SF,37,101,1373  GREENBAY AVE,-87.5403242965104,41.5946616423319,05/29/2019,2.0,7.0
55512,SF,37,101,1352  BURNHAM AVE,-87.5398590078656,41.5953428421698,07/01/2019,2.0,7.0
55513,SF,37,101,1300  MACKINAW AVE,-87.5422300081336,41.5972465716473,02/26/2019,2.0,7.0
55514,SF,37,101,1351  SUPERIOR AVE,-87.5439252318871,41.5954280737661,06/12/2019,2.0,7.0
55515,SF,37,101,1396  BUFFALO AVE,-87.5434122145086,41.5939145193994,03/26/2019,2.0,7.0
55516,SF,37,101,1370  MACKINAW AVE,-87.5422256875222,41.5947395087936,02/28/2019,2.0,7.0
55517,SF,37,101,916  WILLIAM ST,-87.5472077661389,41.6001922251888,05/30/2019,2.0,7.0
55518,SF,37,101,995  163RD ST,-87.548978061675,41.5942628923173,07/31/2019,2.0,7.0
55519,SF,37,101,1257  ARTHUR ST,-87.5460125210321,41.5989128642903,02/22/2019,2.0,7.0
55520,SF,37,101,1363  BALMORAL AVE,-87.548271086736,41.5954519257696,05/13/2019,2.0,7.0
55521,SF,37,101,1346  ARTHUR ST,-87.5478418259012,41.5959574431065,06/06/2019,2.0,7.0
55522,SF,37,101,1362  WOODVIEW AVE,-87.5467437185166,41.5955101115193,02/25/2019,2.0,7.0
55523,SF,37,101,1384  WOODVIEW AVE,-87.5467465085449,41.5948231759384,04/29/2019,2.0,7.0
55524,SF,37,101,1344  IMPERIAL AVE,-87.545671889335,41.5960148096698,04/30/2019,2.0,7.0
55525,SF,37,101,1345  IMPERIAL AVE,-87.545022421322,41.5960190936023,08/28/2019,2.0,7.0
55526,SF,37,101,1344  SUPERIOR AVE,-87.5445964732749,41.5960198012307,05/03/2019,2.0,7.0
55527,SF,37,101,1274  PRICE AVE,-87.5374083013591,41.5982446170954,04/09/2019,2.0,7.0
55528,SF,37,101,1332  FREELAND AVE,-87.5349699728558,41.5961387501166,05/06/2019,2.0,7.0
55529,SF,37,101,1336  FREELAND AVE,-87.5349682738313,41.5960023761403,08/16/2019,2.0,7.0
55530,SF,37,101,1379  PRICE AVE,-87.5366867630398,41.5944664887033,03/22/2019,2.0,7.0
55531,SF,37,101,1378  GORDON AVE,-87.5361696509467,41.5944666771669,07/02/2019,2.0,7.0
55532,SF,37,101,1367  GORDON AVE,-87.5354766865509,41.5948847645068,02/14/2019,2.0,7.0
55533,SF,37,101,1374  FREELAND AVE,-87.5349582209228,41.5946101547544,04/04/2019,2.0,7.0
55534,SF,37,101,1386  FREELAND AVE,-87.5349606515592,41.5941960884404,04/08/2019,2.0,7.0
55535,SF,37,101,1385  FREELAND AVE,-87.5343002546217,41.5943683463165,08/27/2019,2.0,7.0
55536,SF,37,101,1328  WENTWORTH AVE,-87.5302234644723,41.5962381868427,04/08/2019,2.0,7.0
55537,SF,37,101,1332  WENTWORTH AVE,-87.5301998228556,41.5960554108492,02/21/2019,2.0,7.0
55538,SF,37,101,1416  FOREST PL,-87.5332406708597,41.5932208998718,05/07/2019,2.0,7.0
55539,SF,37,101,1393  FOREST PL,-87.5321784052201,41.5938716318384,06/06/2019,2.0,7.0
55540,SF,37,101,1405  FOREST PL,-87.5321590433748,41.5935780315232,05/09/2019,2.0,7.0
55541,SF,37,101,1431  FOREST PL,-87.5319151573633,41.5930030844281,01/14/2019,2.0,7.0
55542,SF,37,101,1437  FOREST PL,-87.5317851900145,41.5928802751119,05/03/2019,2.0,7.0
55543,SF,37,101,1364  FOREST AVE,-87.5316616013041,41.5946193012798,08/19/2019,2.0,7.0
55544,SF,37,101,1370  FOREST AVE,-87.531444160651,41.5945881381323,07/03/2019,2.0,7.0
55545,SF,37,101,1390  FOREST AVE,-87.5318106794417,41.5939243054224,01/29/2019,2.0,7.0
55547,SF,37,101,1387  WENTWORTH AVE,-87.5294228281331,41.5942620289036,01/24/2019,2.0,7.0
55548,SF,37,101,1473  HIRSCH BLVD,-87.5377372014986,41.5910461525004,07/31/2019,2.0,7.0
55549,SF,37,101,1459  LINCOLN AVE,-87.5319337765615,41.5914127740383,03/12/2019,2.0,7.0
55550,SF,37,101,440  163RD PL,-87.5356390186064,41.593135963596,02/21/2019,2.0,7.0
55551,SF,37,101,1458  LINCOLN PL,-87.5325664164809,41.5915021064887,06/11/2019,2.0,7.0
55552,SF,37,103,3460  169TH CT,-87.532523788904,41.5873643429264,09/10/2019,2.0,7.0
55553,SF,37,103,3507  169TH CT,-87.5319081007279,41.5868848707698,05/24/2019,2.0,7.0
55554,SF,37,101,133  163RD ST,-87.5289148117837,41.5935156961867,06/20/2019,2.0,7.0
55555,SF,37,101,1441  WENTWORTH AVE,-87.5294087049156,41.5922753200148,08/12/2019,2.0,7.0
55556,SF,37,101,1441  KENILWORTH AVE,-87.528255698277,41.5922530423726,06/19/2019,2.0,7.0
55557,SF,37,101,102  164TH ST,-87.5276014111721,41.5922481012519,07/12/2019,2.0,7.0
55558,SF,37,101,27  163RD ST,-87.526663602371,41.5935168224819,06/28/2019,2.0,7.0
55559,SF,37,101,46  163RD PL,-87.5272082859722,41.5931367510878,09/05/2019,2.0,7.0
55560,SF,37,101,1475  KENILWORTH DR,-87.5282639316487,41.5910239647351,04/29/2019,2.0,7.0
55561,SF,37,101,1481  KENILWORTH DR,-87.5282651269958,41.5908046272637,08/01/2019,2.0,7.0
55562,SF,37,101,1458  STATE LINE RD,-87.5257895600077,41.5916321976099,01/28/2019,2.0,7.0
55563,SF,37,101,1519  WENTWORTH AVE,-87.5294083068131,41.5893984854753,05/02/2019,2.0,7.0
55564,SF,37,101,1530  KENILWORTH DR,-87.5289224401595,41.5889894560651,03/15/2019,2.0,7.0
55565,SF,37,101,40  165TH PL,-87.5271193553651,41.5895197733647,05/30/2019,2.0,7.0
55566,SF,37,101,36  165TH PL,-87.5269783072019,41.5895195285512,08/07/2019,2.0,7.0
55567,SF,37,101,15  165TH ST,-87.5262781375958,41.5899095295233,09/13/2019,2.0,7.0
55568,SF,37,101,47  165TH PL,-87.527259289608,41.5890119371758,07/15/2019,2.0,7.0
55569,SF,37,101,40  166TH ST,-87.5271328376884,41.5886210118394,01/28/2019,2.0,7.0
55570,SF,37,101,24  166TH ST,-87.5265693610578,41.5886206722665,08/28/2019,2.0,7.0
55571,SF,37,101,20  167TH ST,-87.5264475007645,41.5868287440248,03/22/2019,2.0,7.0
55572,SF,37,102,17133  BURNHAM AVE,-87.5390404696028,41.5837601678391,05/03/2019,2.0,7.0
55573,SF,37,102,17156  ROY ST,-87.5373516956903,41.5830678753257,09/16/2019,2.0,7.0
55574,SF,37,103,3532  BERNICE AVE,-87.5313450909243,41.5797051435414,03/25/2019,2.0,7.0
55575,SF,37,102,17236  WALTER ST,-87.5385543050705,41.5818037542592,08/21/2019,2.0,7.0
55576,SF,37,102,17203  BURNHAM AVE,-87.5390408786436,41.5827294974705,01/04/2019,2.0,7.0
55577,SF,37,102,17347  BURNHAM AVE,-87.5390405000963,41.5796928046687,05/31/2019,2.0,7.0
55578,SF,37,102,17307  COMMUNITY ST,-87.5354482707815,41.58079773828,07/30/2019,2.0,7.0
55579,SF,37,103,17106  GRANT ST,-87.5343833078877,41.5847250899627,01/15/2019,2.0,7.0
55580,SF,37,103,17156  WILLIAM ST,-87.5331678400663,41.5830296047179,09/25/2019,2.0,7.0
55581,SF,37,103,3448  170TH ST,-87.5328962271067,41.5863498296046,04/23/2019,2.0,7.0
55582,SF,37,103,17010  HENRY ST,-87.5355328167551,41.5860013267602,03/18/2019,2.0,7.0
55583,SF,37,103,17017  COMMUNITY ST,-87.5359992560513,41.5858622230609,04/02/2019,2.0,7.0
55584,SF,37,103,3459  170TH PL,-87.5323286569357,41.5850278003296,08/08/2019,2.0,7.0
55585,SF,37,103,3428  171ST ST,-87.5335849274703,41.5846318755847,07/25/2019,2.0,7.0
55586,SF,37,103,3461  170TH ST,-87.532367730381,41.5859304923855,09/12/2019,2.0,7.0
55587,SF,37,103,17020  BERNADINE ST,-87.5317240314542,41.5859076042043,04/10/2019,2.0,7.0
55588,SF,37,101,17119  WENTWORTH AVE,-87.5293186744112,41.5835731863136,07/03/2019,2.0,7.0
55589,SF,37,101,1636  STATE LINE RD,-87.5257991165138,41.5851604045633,08/22/2019,2.0,7.0
55590,SF,37,181,17552  WALTER ST,-87.5385327955954,41.5759369752942,05/06/2019,2.0,7.0
55591,SF,37,181,17535  WALTER ST,-87.5378499692123,41.576514613279,09/26/2019,2.0,7.0
55592,SF,37,181,17510  ROY ST,-87.5373366343853,41.5771799648472,02/26/2019,2.0,7.0
55593,SF,37,181,17523  ROY ST,-87.5366430462771,41.5767596417483,04/29/2019,2.0,7.0
55594,SF,37,181,17539  WILLIAM ST,-87.5317879099754,41.5761207521948,03/01/2019,2.0,7.0
55595,SF,37,181,17522  BERNADINE ST,-87.5312718543512,41.5766785112291,04/18/2019,2.0,7.0
55596,SF,37,181,17603  BURNHAM AVE,-87.5390162811401,41.5755465464808,03/12/2019,2.0,7.0
55597,SF,37,181,17627  WALTER ST,-87.5378322773908,41.5748608207337,01/28/2019,2.0,7.0
55598,SF,37,181,17719  ROY ST,-87.5366029187511,41.5732140131264,04/26/2019,2.0,7.0
55599,SF,37,181,17748  HENRY ST,-87.5347937199766,41.5724368720457,05/24/2019,2.0,7.0
55600,SF,37,181,17746  WENTWORTH AVE,-87.5300914984876,41.5725334797818,04/15/2019,2.0,7.0
55601,SF,37,181,17517  HENRY ST,-87.5342067981703,41.5770387247672,05/03/2019,2.0,7.0
55602,SF,37,181,17543  WRIGHT ST,-87.5329907362363,41.5762672340012,06/19/2019,2.0,7.0
55603,SF,37,181,17504  WRIGHT ST,-87.5336968213011,41.5773076359912,08/13/2019,2.0,7.0
55604,SF,37,181,17618  WRIGHT ST,-87.5336908908132,41.5748681150273,04/22/2019,2.0,7.0
55605,SF,37,181,17641  HENRY ST,-87.5341635542612,41.5744174344259,05/06/2019,2.0,7.0
55606,SF,37,181,17715  HENRY ST,-87.5341872327793,41.5733321051977,05/09/2019,2.0,7.0
55607,SF,37,181,3644  177TH ST,-87.5278724405816,41.5741326391094,06/28/2019,2.0,7.0
55608,SF,37,181,3629  177TH PL,-87.5283261734554,41.5727038799276,02/11/2019,2.0,7.0
55609,SF,37,181,17600  MAPLE ST,-87.5269971690464,41.5754708003198,08/05/2019,2.0,7.0
55610,SF,37,181,17545  MAPLE ST,-87.5261782294547,41.5758024167393,01/03/2019,2.0,7.0
55611,SF,37,102,17002  CHICAGO AVE,-87.5446075171322,41.5863196367467,03/11/2019,2.0,7.0
55612,SF,37,102,17021  RIDGEWOOD AVE,-87.5451232305788,41.5859621671954,09/19/2019,2.0,7.0
55613,SF,37,102,17032  PARK AVE,-87.5434043653367,41.5855221985547,09/23/2019,2.0,7.0
55614,SF,37,102,17032  LORENZ AVE,-87.5421937406612,41.5855250386823,04/26/2019,2.0,7.0
55615,SF,37,102,17028  LORENZ AVE,-87.5421933129251,41.5856609387269,09/19/2019,2.0,7.0
55616,SF,37,102,17037  LORENZ AVE,-87.5414951710389,41.5854147860503,01/15/2019,2.0,7.0
55617,SF,37,102,17038  GREENBAY AVE,-87.5409784000093,41.5853878598886,07/17/2019,2.0,7.0
55618,SF,37,102,17052  GREENBAY AVE,-87.5409787995513,41.5849810095442,07/23/2019,2.0,7.0
55619,SF,37,102,17056  BURNHAM AVE,-87.5398046150813,41.5848776134264,09/11/2019,2.0,7.0
55620,SF,37,102,17003  GREENBAY AVE,-87.5402940643628,41.5863069455491,02/26/2019,2.0,7.0
55621,SF,37,102,17108  OAKWOOD AVE,-87.5470352698068,41.5844181069659,08/01/2019,2.0,7.0
55622,SF,37,102,2971  173RD PL,-87.5454301582735,41.5804350114191,08/23/2019,2.0,7.0
55623,SF,37,102,2895  173RD PL,-87.5467503826655,41.5799522527654,02/01/2019,2.0,7.0
55624,SF,37,102,2969  FLANIGAN DR,-87.5460893686141,41.5813072596631,05/14/2019,2.0,7.0
55625,SF,37,102,17226  PARK AVE,-87.5434013937099,41.5820640178104,08/06/2019,2.0,7.0
55626,SF,37,102,17246  LORENZ AVE,-87.5421986856271,41.5815161438126,06/12/2019,2.0,7.0
55627,SF,37,102,17252  LORENZ AVE,-87.5421996612716,41.5813821323534,09/05/2019,2.0,7.0
55628,SF,37,102,2960  BERNICE RD,-87.5445013589164,41.5795319294653,09/16/2019,2.0,7.0
55629,SF,37,102,17327  CHICAGO AVE,-87.5439174882904,41.5802180085164,03/25/2019,2.0,7.0
55630,SF,37,102,17341  CHICAGO AVE,-87.5439189466222,41.5798025944065,08/13/2019,2.0,7.0
55631,SF,37,102,17312  PARK AVE,-87.5434002072553,41.5806272813726,09/23/2019,2.0,7.0
55632,SF,37,102,17340  PARK AVE,-87.5433992968804,41.5798035555177,06/07/2019,2.0,7.0
55633,SF,37,102,17307  PARK AVE,-87.5427063916009,41.580766365913,07/18/2019,2.0,7.0
55634,SF,37,102,17422  GREENBAY AVE,-87.5411159861859,41.5785783695691,01/16/2019,2.0,7.0
55635,SF,37,181,3115  176TH ST,-87.5413259330484,41.5753528437182,09/12/2019,2.0,7.0
55636,SF,37,181,17610  BURNHAM AVE,-87.5398317863743,41.5752402692632,07/02/2019,2.0,7.0
55637,SF,37,181,17744  BURNHAM AVE,-87.539813101987,41.5724750744451,03/13/2019,2.0,7.0
55638,SF,37,181,17830  ARCADIA AVE,-87.5567270970988,41.5711090836527,01/16/2019,2.0,7.0
55639,SF,37,181,17916  GLEN OAK AVE,-87.557927960914,41.5696677741335,06/05/2019,2.0,7.0
55640,SF,37,181,17964  GLEN OAK AVE,-87.5579178096495,41.5683513418332,06/24/2019,2.0,7.0
55641,SF,37,181,17956  ARCADIA AVE,-87.5567052267368,41.5685684826071,09/12/2019,2.0,7.0
55642,SF,37,181,17806  EXCHANGE AVE,-87.5518617029722,41.5716373714193,05/17/2019,2.0,7.0
55643,SF,37,181,17814  EXCHANGE AVE,-87.5518595555753,41.5713698781553,07/03/2019,2.0,7.0
55644,SF,37,181,17820  EXCHANGE AVE,-87.5518588897058,41.5712403701842,08/23/2019,2.0,7.0
55645,SF,37,181,17856  EXCHANGE AVE,-87.5518507183603,41.5703146458544,06/14/2019,2.0,7.0
55646,SF,37,181,2745  178TH ST,-87.5497007667518,41.5716748650243,09/26/2019,2.0,7.0
55647,MF,37,181,2426  INDIANA AVE,-87.5577514912067,41.5667368258567,02/25/2019,2.0,7.0
55648,MF,37,181,2514  INDIANA AVE,-87.5558933516018,41.5666179384651,08/06/2019,2.0,7.0
55649,SF,37,181,18053  ESCANABA AVE,-87.5523432573626,41.5667322215148,06/21/2019,2.0,7.0
55650,SF,37,181,18036  EXCHANGE AVE,-87.5518316535053,41.5673494989639,08/27/2019,2.0,7.0
55651,SF,37,181,18003  EXCHANGE AVE,-87.5511377249412,41.5681838717078,09/26/2019,2.0,7.0
55652,SF,37,181,18017  COMMERCIAL AVE,-87.5499214296821,41.5677979686645,09/20/2019,2.0,7.0
55653,SF,37,181,18025  COMMERCIAL AVE,-87.549919713223,41.567555692126,03/12/2019,2.0,7.0
55654,SF,37,181,2537  INDIANA AVE,-87.5549704321249,41.5657786905408,01/07/2019,2.0,7.0
55655,SF,37,181,17846  ESCANABA AVE,-87.5531030001118,41.5705020950581,01/15/2019,2.0,7.0
55656,SF,37,181,17858  CHICAGO AVE,-87.5445561422739,41.5703954624497,04/08/2019,2.0,7.0
55657,SF,37,181,3141  178TH ST,-87.5400952535338,41.5717329208033,07/31/2019,2.0,7.0
55658,SF,37,181,3147  178TH PL,-87.5401003732165,41.5708498293204,03/13/2019,2.0,7.0
55659,SF,37,181,17950  RIDGEWOOD AVE,-87.5457653162873,41.5687437139667,07/18/2019,2.0,7.0
55660,SF,37,181,17932  RIDGEWOOD AVE,-87.5457689754195,41.5692254768181,07/24/2019,2.0,7.0
55661,SF,37,181,17907  CHICAGO AVE,-87.5438497467182,41.5699104383688,06/10/2019,2.0,7.0
55662,SF,37,181,18013  WILDWOOD AVE,-87.5474900222652,41.5679010955463,08/02/2019,2.0,7.0
55663,SF,37,181,18002  OAKWOOD AVE,-87.5469764607118,41.5682310618053,05/15/2019,2.0,7.0
55664,SF,37,181,18017  OAKWOOD AVE,-87.5462746287753,41.5677962727757,05/13/2019,2.0,7.0
55665,SF,37,181,18010  RIDGEWOOD AVE,-87.5457602123894,41.5680197237944,07/09/2019,2.0,7.0
55666,SF,37,181,18045  RIDGEWOOD AVE,-87.5450515819113,41.5670335778772,02/26/2019,2.0,7.0
55667,SF,37,181,18054  CHICAGO AVE,-87.5445385358785,41.566808238128,04/12/2019,2.0,7.0
55668,SF,37,181,18014  CHICAGO AVE,-87.5445454024718,41.5679170852035,04/25/2019,2.0,7.0
55669,SF,37,181,2953  180TH ST,-87.5445470170184,41.5682225886266,09/03/2019,2.0,7.0
55670,SF,37,181,18017  CHICAGO AVE,-87.5438365334606,41.5678532840199,03/15/2019,2.0,7.0
55671,SF,37,181,18001  LORENZ AVE,-87.5413951401518,41.5682469331456,08/26/2019,2.0,7.0
55672,SF,37,181,3133  180TH ST,-87.5404400695351,41.5679186294144,05/10/2019,2.0,7.0
55673,SF,37,181,18018  BURNHAM AVE,-87.5397411540975,41.5678455174256,06/21/2019,2.0,7.0
55674,SF,37,181,18130  WILDWOOD AVE,-87.5481885514605,41.5655278194697,05/06/2019,2.0,7.0
55675,SF,37,181,18121  SCHOOL ST,-87.5486897570793,41.5658958200491,04/10/2019,2.0,7.0
55676,SF,37,181,18109  RIDGEWOOD AVE,-87.5450481152197,41.566269076318,06/04/2019,2.0,7.0
55677,SF,37,181,18133  RIDGEWOOD AVE,-87.5450431636688,41.5656068134031,01/04/2019,2.0,7.0
55678,SF,37,181,2514  183RD ST,-87.5557092515674,41.5639310828133,07/18/2019,2.0,7.0
55679,SF,37,181,18324  OAKLEY AVE,-87.5542720386669,41.5628350034676,05/10/2019,2.0,7.0
55680,SF,37,181,18354  OAKLEY AVE,-87.5542669469786,41.5620104280634,02/01/2019,2.0,7.0
55681,SF,37,181,2601  RIDGE RD,-87.5536580245871,41.5644290497154,04/29/2019,2.0,7.0
55682,SF,37,181,2607  183RD PL,-87.5534270768539,41.5617489916547,09/25/2019,2.0,7.0
55683,SF,37,183,2504  184TH ST,-87.5561759288016,41.5613625599031,09/12/2019,2.0,7.0
55684,SF,37,183,18438  GLEN OAK AVE,-87.5578540946839,41.5598025994227,01/15/2019,2.0,7.0
55685,SF,37,183,18418  GLEN OAK AVE,-87.5578601795257,41.5605211537674,07/01/2019,2.0,7.0
55686,SF,37,183,18440  ARCADIA AVE,-87.5566471525363,41.5596373035136,06/10/2019,2.0,7.0
55687,SF,37,183,2453  184TH ST,-87.5565132883943,41.5608197319672,05/09/2019,2.0,7.0
55688,SF,37,183,18436  OAK AVE,-87.5554361770369,41.559809442681,06/17/2019,2.0,7.0
55689,SF,37,183,18428  OAK AVE,-87.5554388531805,41.5601115345682,03/08/2019,2.0,7.0
